accepted,collectionId,collectionName,created,from_user,id,invited,rank_in_list,rule_score,to_user,updated,home_court,intensity,level,mode,sim_p_accepted,sim_p_invited,style,synthetic_version,court,habit,role,is_top3,label_accepted
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.209Z,is6ny6chmrb699z,ce7vsj6bu8g1bgb,True,17,60.0,fls68shwd3zk70y,2025-12-05 10:19:46.691Z,25.0,15.0,20,friend,0.292,0.063,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.211Z,is6ny6chmrb699z,uljb8s0rdijm28z,False,18,60.0,nx94vgvgq59bzuo,2025-12-05 10:19:46.693Z,25.0,15.0,20,friend,0.029,0.063,0.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.213Z,is6ny6chmrb699z,3numiffyuqcxfbv,True,19,60.0,oox9rdrdgkf2xed,2025-12-05 10:19:46.694Z,25.0,15.0,20,friend,0.292,0.063,0.0,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.216Z,is6ny6chmrb699z,58p5h1qy3l1t20g,False,20,59.0,fmcd0b8h2l2dzew,2025-12-05 10:19:46.700Z,25.0,30.0,4,friend,0.028,0.062,0.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.241Z,85ezec0w8jbehfp,pdgn5w4e6mta0da,True,1,93.33,22yjvypgnr6j8to,2025-12-05 10:19:46.704Z,,15.0,40,partner,0.674,0.637,13.333333333333332,v2_advanced,5.0,0.0,20.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.244Z,85ezec0w8jbehfp,5w5v7vcweds8n0o,False,2,86.0,qb0zbbrzl8ubeq8,2025-12-05 10:19:46.706Z,,15.0,40,partner,0.059,0.533,10.0,v2_advanced,5.0,0.0,16.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.246Z,85ezec0w8jbehfp,t074teh3l88d7n8,False,3,80.0,xkva4nupkk5y3de,2025-12-05 10:19:46.709Z,,15.0,40,partner,0.055,0.463,5.0,v2_advanced,0.0,0.0,20.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.248Z,85ezec0w8jbehfp,nvlokq4isit1zst,False,4,77.5,0guxc6pxb6ahc8o,2025-12-05 10:19:46.711Z,,7.5,40,partner,0.053,0.41,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.251Z,85ezec0w8jbehfp,c9vyzh8shnuhb6i,False,5,77.5,fls68shwd3zk70y,2025-12-05 10:19:46.714Z,,7.5,40,partner,0.053,0.376,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.253Z,85ezec0w8jbehfp,lfmj0i4x8mampej,False,6,76.0,uvumxuvhefkuo0u,2025-12-05 10:19:46.717Z,,15.0,40,partner,0.051,0.334,5.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.255Z,85ezec0w8jbehfp,hi5pkn3yhi3bwed,False,7,75.0,d9h3d9duos5q9cd,2025-12-05 10:19:46.720Z,,15.0,40,partner,0.05,0.295,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.258Z,85ezec0w8jbehfp,ew20dg1slq7g9rb,False,8,75.0,8sm5flm66njwlq7,2025-12-05 10:19:46.723Z,,15.0,40,partner,0.05,0.262,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.260Z,85ezec0w8jbehfp,yy3nuap1mrkcde7,False,9,75.0,ghpfamu28s3hyk6,2025-12-05 10:19:46.726Z,,15.0,30,partner,0.05,0.23,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.262Z,85ezec0w8jbehfp,jt7ysu3rzasaoxr,False,10,71.67,9la6yydjoip7gj7,2025-12-05 10:19:46.729Z,,15.0,30,partner,0.047,0.186,6.666666666666666,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.264Z,85ezec0w8jbehfp,ukay6b2hynty6a3,True,11,71.0,c03xz8pn5dq8pfj,2025-12-05 10:19:46.731Z,,15.0,30,partner,0.464,0.153,10.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.267Z,85ezec0w8jbehfp,1qy0a9dhh8j77wi,False,12,68.5,4ctdsuf8ny68see,2025-12-05 10:19:46.734Z,,7.5,40,partner,0.042,0.114,0.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.269Z,85ezec0w8jbehfp,ma2x7ci1fplcyzu,False,13,68.5,xj3l7f4qq0l58ee,2025-12-05 10:19:46.737Z,,7.5,30,partner,0.042,0.085,10.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.271Z,85ezec0w8jbehfp,zqehxegu7p192bd,False,14,67.5,opcwiwdm8cegpn2,2025-12-05 10:19:46.739Z,,7.5,30,partner,0.043,0.086,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.274Z,85ezec0w8jbehfp,0zjzx1p8m7iayzk,False,15,66.0,gqhnoprwz89ddyj,2025-12-05 10:19:46.742Z,,15.0,30,partner,0.042,0.084,5.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.276Z,85ezec0w8jbehfp,pkzybdsu7nci5bu,True,16,60.0,og2kv4sjkqh1h2j,2025-12-05 10:19:46.744Z,,0.0,30,partner,0.366,0.075,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.278Z,85ezec0w8jbehfp,gibo9248gdhd1yq,False,17,57.67,c07oexli1kyh1yj,2025-12-05 10:19:46.747Z,,0.0,30,partner,0.033,0.069,6.666666666666666,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.280Z,85ezec0w8jbehfp,a49uw98rlayuysk,True,18,57.5,kw3z4xs5rva74db,2025-12-05 10:19:46.750Z,,7.5,30,partner,0.345,0.071,4.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.282Z,85ezec0w8jbehfp,olgtgd78ds6ose4,True,19,56.67,vnzhpr3sjg8f9qi,2025-12-05 10:19:46.752Z,,0.0,30,partner,0.339,0.07,6.666666666666666,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.285Z,85ezec0w8jbehfp,it7v2lkwmwhlhj4,False,20,56.0,n6n9ntkew8ut3xs,2025-12-05 10:19:46.755Z,,0.0,30,partner,0.033,0.069,10.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.311Z,ip2xjgllnhnhsvs,w2rsytj8qsohgqd,False,1,92.0,o2kaxhpk1dn6are,2025-12-05 10:19:46.758Z,25.0,30.0,12,friend,0.057,0.556,25.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.313Z,ip2xjgllnhnhsvs,bckycdh9kicoqhn,False,2,91.67,cyqqf5y5xk6b3g0,2025-12-05 10:19:46.760Z,25.0,30.0,20,friend,0.057,0.516,16.666666666666664,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.315Z,ip2xjgllnhnhsvs,zizw4xv2swh7gyt,False,3,80.0,66dor2b1bkc7qt8,2025-12-05 10:19:46.761Z,25.0,30.0,20,friend,0.046,0.397,5.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.318Z,ip2xjgllnhnhsvs,d45ic5zq72rwm55,False,4,80.0,og2kv4sjkqh1h2j,2025-12-05 10:19:46.766Z,25.0,30.0,20,friend,0.046,0.366,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.321Z,ip2xjgllnhnhsvs,qvp3gkj01ymc27x,False,5,79.5,oufxzpuzo2z3tl9,2025-12-05 10:19:46.769Z,25.0,30.0,12,friend,0.045,0.333,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.324Z,ip2xjgllnhnhsvs,byn35p1l5gaycrk,False,6,79.5,torxys9t80i4me5,2025-12-05 10:19:46.772Z,25.0,30.0,12,friend,0.045,0.303,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.327Z,ip2xjgllnhnhsvs,qdjk1wrvu7bwkvr,False,7,75.33,ueflkxf8h78wvu6,2025-12-05 10:19:46.774Z,25.0,30.0,12,friend,0.041,0.253,8.333333333333332,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.329Z,ip2xjgllnhnhsvs,119r1ast1zvaz5m,True,8,73.25,fxaoqge1eg72674,2025-12-05 10:19:46.776Z,25.0,30.0,12,friend,0.397,0.217,6.25,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.331Z,ip2xjgllnhnhsvs,s2tr9c227f7qlku,False,9,72.0,5qt1985hy147vbh,2025-12-05 10:19:46.779Z,25.0,30.0,12,friend,0.039,0.186,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.333Z,ip2xjgllnhnhsvs,v6mz2bn1o8mlorl,False,10,67.0,7651cs6lffuc5cg,2025-12-05 10:19:46.782Z,25.0,30.0,12,friend,0.035,0.145,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.335Z,ip2xjgllnhnhsvs,xccln2bdyedzr6q,False,11,67.0,9mdbadijceh2xjs,2025-12-05 10:19:46.784Z,0.0,30.0,12,friend,0.043,0.143,25.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.338Z,ip2xjgllnhnhsvs,dtjoh1ht83o6rgz,False,12,67.0,6pt0amnv2okp9f2,2025-12-05 10:19:46.785Z,25.0,30.0,12,friend,0.035,0.097,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.340Z,ip2xjgllnhnhsvs,x2qdbk3k0662s80,False,13,67.0,qvccwk1d98c7jjr,2025-12-05 10:19:46.789Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.342Z,ip2xjgllnhnhsvs,c09rgthrao4bjvy,False,14,67.0,hipn12d6hlvx5w6,2025-12-05 10:19:46.792Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.345Z,ip2xjgllnhnhsvs,x32y8x52ybcw500,False,15,67.0,y1mc5ifdmw0m7mb,2025-12-05 10:19:46.794Z,0.0,30.0,12,friend,0.043,0.086,25.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.347Z,ip2xjgllnhnhsvs,4abse6tk109d7fx,False,16,66.67,63toyqmblhpnjtp,2025-12-05 10:19:46.797Z,0.0,30.0,20,friend,0.042,0.085,16.666666666666664,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.348Z,ip2xjgllnhnhsvs,zl15xp31t4ipi73,True,17,62.5,e845p09yr3e6gio,2025-12-05 10:19:46.799Z,0.0,30.0,20,friend,0.387,0.079,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.351Z,ip2xjgllnhnhsvs,cd1cmin4t648g87,False,18,62.5,n6n9ntkew8ut3xs,2025-12-05 10:19:46.801Z,0.0,30.0,20,friend,0.039,0.079,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.354Z,ip2xjgllnhnhsvs,fg37olu0ta5kq96,True,19,62.5,a4jl0jej9g3wfcy,2025-12-05 10:19:46.804Z,0.0,30.0,20,friend,0.387,0.079,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.356Z,ip2xjgllnhnhsvs,kyoqqt15k7xlybx,False,20,60.33,7s0e3d1rmrpemb0,2025-12-05 10:19:46.807Z,25.0,15.0,12,friend,0.029,0.063,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.381Z,n9g5s6d2394cndr,bqkrlvlisrg3bol,True,1,81.25,jxaz3050vz407k6,2025-12-05 10:19:46.809Z,25.0,30.0,20,friend,0.467,0.468,6.25,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.384Z,n9g5s6d2394cndr,sp4jduexkjbkfdn,True,2,81.25,0spm7w4chm1o8yc,2025-12-05 10:19:46.812Z,25.0,30.0,20,friend,0.467,0.437,6.25,v2_advanced,,,,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.387Z,n9g5s6d2394cndr,up6xzj0zqcvmbt9,True,3,80.0,28lahyazim5v5bd,2025-12-05 10:19:46.814Z,25.0,30.0,20,friend,0.456,0.397,5.0,v2_advanced,,,,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.389Z,n9g5s6d2394cndr,b0p25wf4wu67rjr,False,4,79.5,saq9y0ptd2ajw5t,2025-12-05 10:19:46.819Z,25.0,30.0,12,friend,0.045,0.363,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.392Z,n9g5s6d2394cndr,4ru8vcptlx5frvq,False,5,79.5,rt80axlzfg4iwzp,2025-12-05 10:19:46.822Z,25.0,30.0,12,friend,0.045,0.333,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.394Z,n9g5s6d2394cndr,09r4iudix0n3zzc,True,6,75.0,8ewhspm4v3q6vx1,2025-12-05 10:19:46.825Z,25.0,30.0,20,friend,0.412,0.28,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.396Z,n9g5s6d2394cndr,d5dvf4u1bei5iis,False,7,75.0,y5jjpxuftbmk5an,2025-12-05 10:19:46.827Z,25.0,30.0,20,friend,0.041,0.252,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.398Z,n9g5s6d2394cndr,ayp2vpy62mrurk6,False,8,75.0,732vp5dpm1k1u0s,2025-12-05 10:19:46.833Z,0.0,30.0,20,friend,0.05,0.262,25.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.401Z,n9g5s6d2394cndr,wxwfwzw48dw5hj7,True,9,72.5,6fxsll97mdmnwgj,2025-12-05 10:19:46.836Z,25.0,15.0,20,friend,0.39,0.187,12.5,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.403Z,n9g5s6d2394cndr,3usmx7dedbns823,False,10,72.0,kw3z4xs5rva74db,2025-12-05 10:19:46.839Z,25.0,30.0,12,friend,0.039,0.159,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.405Z,n9g5s6d2394cndr,sqow09pl7pltnx3,False,11,72.0,tb2gnsxrloe5yqf,2025-12-05 10:19:46.844Z,25.0,30.0,12,friend,0.039,0.133,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.408Z,n9g5s6d2394cndr,olm9p7t2octepm6,False,12,68.67,hi69zy2htenmwpp,2025-12-05 10:19:46.846Z,25.0,15.0,12,friend,0.036,0.1,16.666666666666664,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.410Z,n9g5s6d2394cndr,xavxidjb36a5oss,False,13,68.33,wnn6hizale8x0p3,2025-12-05 10:19:46.849Z,25.0,15.0,20,friend,0.036,0.074,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.412Z,n9g5s6d2394cndr,g45v6six1d8erm0,False,14,67.33,2fou26nn4di7395,2025-12-05 10:19:46.852Z,25.0,30.0,4,friend,0.035,0.073,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.414Z,n9g5s6d2394cndr,tadw7vyvyqi3kdu,False,15,67.0,opcwiwdm8cegpn2,2025-12-05 10:19:46.854Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.416Z,n9g5s6d2394cndr,jzk1opi01wnuf29,False,16,67.0,4e5yd6e0nz5dnvt,2025-12-05 10:19:46.857Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.419Z,n9g5s6d2394cndr,li4z36b20tt8xm5,False,17,65.25,8cvqvtsdoyo4f37,2025-12-05 10:19:46.859Z,25.0,30.0,4,friend,0.033,0.07,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.419Z,n9g5s6d2394cndr,76ux7yvfzp28b0x,False,18,65.0,1h76vy83vjei34g,2025-12-05 10:19:46.862Z,25.0,15.0,20,friend,0.033,0.07,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.423Z,n9g5s6d2394cndr,k4ci66z10pnweyy,False,19,65.0,261s1qs6c30973t,2025-12-05 10:19:46.864Z,25.0,15.0,20,friend,0.033,0.07,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.425Z,n9g5s6d2394cndr,jes3tjlaf4abti4,False,20,62.5,en86lcto321dxpw,2025-12-05 10:19:46.867Z,0.0,30.0,20,friend,0.039,0.079,12.5,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.450Z,f5a7b6j49a6okh4,1wg6b49r1d478u6,True,1,85.75,qhcsrw5bthin24x,2025-12-05 10:19:46.870Z,25.0,30.0,12,friend,0.51,0.504,18.75,v2_advanced,,,,True,1
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.453Z,f5a7b6j49a6okh4,xr7qiupvyibspvj,True,2,77.0,gk5jqqbhe4kte63,2025-12-05 10:19:46.875Z,25.0,30.0,12,friend,0.429,0.406,10.0,v2_advanced,,,,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.456Z,f5a7b6j49a6okh4,qbnlo6p1fl44z4r,False,3,72.0,c07oexli1kyh1yj,2025-12-05 10:19:46.876Z,25.0,30.0,12,friend,0.039,0.345,5.0,v2_advanced,,,,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.458Z,f5a7b6j49a6okh4,ywy4yrzlo1xvtzy,True,4,71.17,trtq1kwdylbwpb0,2025-12-05 10:19:46.880Z,25.0,30.0,12,friend,0.379,0.313,4.166666666666666,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.461Z,f5a7b6j49a6okh4,ik2du8fmequ3c6a,True,5,70.0,6i37noohqqre72v,2025-12-05 10:19:46.882Z,25.0,15.0,20,friend,0.369,0.281,10.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.463Z,f5a7b6j49a6okh4,tvtu1a2qo2vglfg,True,6,70.0,9zdkp0fcan9uxmh,2025-12-05 10:19:46.885Z,25.0,0.0,20,friend,0.369,0.255,25.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.466Z,f5a7b6j49a6okh4,9medjrki1f6rzok,False,7,70.0,pn5jlqxgrfpwe4a,2025-12-05 10:19:46.887Z,25.0,15.0,20,friend,0.037,0.23,10.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.468Z,f5a7b6j49a6okh4,6trtp0fb2a92y9z,False,8,69.0,b6uwtf087yzjpw8,2025-12-05 10:19:46.892Z,25.0,30.0,4,friend,0.036,0.201,10.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.470Z,f5a7b6j49a6okh4,nvti4hs1zyirart,False,9,68.75,ljjpb3gjszkluyt,2025-12-05 10:19:46.894Z,0.0,30.0,20,friend,0.044,0.206,18.75,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.473Z,f5a7b6j49a6okh4,zw5p1as04rbbaxw,False,10,68.75,u7bcyiypyeuymyl,2025-12-05 10:19:46.897Z,0.0,30.0,20,friend,0.044,0.177,18.75,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.475Z,f5a7b6j49a6okh4,4dq32plc172tep4,False,11,67.33,84e0gky2swk69xp,2025-12-05 10:19:46.900Z,25.0,30.0,4,friend,0.035,0.121,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.477Z,f5a7b6j49a6okh4,4tgh3h6pgm8k7z3,False,12,67.0,ww0b5rf2dxqhxkg,2025-12-05 10:19:46.902Z,25.0,30.0,12,friend,0.035,0.097,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.479Z,f5a7b6j49a6okh4,8v2vixt00pkt91p,False,13,67.0,kcz8yog46r9t0v7,2025-12-05 10:19:46.905Z,25.0,15.0,12,friend,0.035,0.072,15.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.481Z,f5a7b6j49a6okh4,heg4o71jx9v832h,False,14,66.25,en86lcto321dxpw,2025-12-05 10:19:46.907Z,25.0,15.0,20,friend,0.034,0.071,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.484Z,f5a7b6j49a6okh4,d6o1eeijdoqxnw4,False,15,65.0,s672fsln5qe6d9t,2025-12-05 10:19:46.910Z,0.0,30.0,20,friend,0.041,0.083,15.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.486Z,f5a7b6j49a6okh4,0h1l7zgex6un33i,False,16,65.0,732vp5dpm1k1u0s,2025-12-05 10:19:46.912Z,25.0,15.0,20,friend,0.033,0.07,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.488Z,f5a7b6j49a6okh4,d99utod82qzh1fl,False,17,65.0,h0973m9bmgzebr7,2025-12-05 10:19:46.915Z,0.0,30.0,20,friend,0.041,0.083,15.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.490Z,f5a7b6j49a6okh4,bv6qozhgexub7dy,False,18,64.17,jkoh32rzs8rlocp,2025-12-05 10:19:46.916Z,25.0,15.0,20,friend,0.032,0.068,4.166666666666666,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.493Z,f5a7b6j49a6okh4,jflldv2pj6top3i,False,19,64.0,9il6gbmybe8ym6e,2025-12-05 10:19:46.919Z,25.0,30.0,4,friend,0.032,0.068,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.495Z,f5a7b6j49a6okh4,xv2n3ogemeltets,False,20,64.0,qf8x9fvi3660c0x,2025-12-05 10:19:46.923Z,25.0,30.0,4,friend,0.032,0.068,5.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.522Z,mmma83gp71hn8hu,hqrs6ndl7srovem,True,1,100.0,rdrtx0wba56y94e,2025-12-05 10:19:46.925Z,25.0,30.0,20,friend,0.655,0.626,25.0,v2_advanced,,,,True,1
True,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.525Z,mmma83gp71hn8hu,n1mhkyhbodijqsh,True,2,91.67,01ay1psfb8kl7mc,2025-12-05 10:19:46.930Z,25.0,30.0,20,friend,0.568,0.516,16.666666666666664,v2_advanced,,,,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.528Z,mmma83gp71hn8hu,54hpuqkcmw0mrdc,False,3,79.5,mdz6wsi7fudw8vr,2025-12-05 10:19:46.933Z,25.0,30.0,12,friend,0.045,0.393,12.5,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.533Z,mmma83gp71hn8hu,x6w0c2bnsu3d1l1,False,4,75.0,lvvoeigzhi4dd8g,2025-12-05 10:19:46.934Z,25.0,30.0,20,friend,0.041,0.336,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.536Z,mmma83gp71hn8hu,ls8pfpxopuss6is,True,5,75.0,qamu4bfsaxpfgt5,2025-12-05 10:19:46.938Z,25.0,30.0,20,friend,0.412,0.308,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.539Z,mmma83gp71hn8hu,65xhrpuhultvuoh,False,6,75.0,q8rl503h8vm30ax,2025-12-05 10:19:46.940Z,25.0,30.0,20,friend,0.041,0.28,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.541Z,mmma83gp71hn8hu,upwto3ubs1wtfdp,False,7,72.5,f3l7ef526rdiczn,2025-12-05 10:19:46.943Z,25.0,15.0,20,friend,0.039,0.241,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.543Z,mmma83gp71hn8hu,94xz74xeganq77b,False,8,72.0,ojt79eve88k9mua,2025-12-05 10:19:46.945Z,25.0,30.0,12,friend,0.039,0.212,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.545Z,mmma83gp71hn8hu,g1nksrcptqkc4ed,False,9,71.5,0u4mm753uiypvc3,2025-12-05 10:19:46.948Z,25.0,30.0,4,friend,0.038,0.184,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.547Z,mmma83gp71hn8hu,adgpke8e07ap6nj,False,10,68.67,evtqavdvm92g8xg,2025-12-05 10:19:46.950Z,25.0,15.0,12,friend,0.036,0.149,16.666666666666664,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.550Z,mmma83gp71hn8hu,jin746e1ooax99y,False,11,67.0,yglxq9dnp0dv0gp,2025-12-05 10:19:46.953Z,25.0,30.0,12,friend,0.035,0.121,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.552Z,mmma83gp71hn8hu,1lshgfrhf7enqgb,False,12,67.0,83hn968n3dkssts,2025-12-05 10:19:46.956Z,25.0,30.0,12,friend,0.035,0.097,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:18:46.555Z,mmma83gp71hn8hu,1q3utfcraong7ek,False,13,67.0,9la6yydjoip7gj7,2025-12-05 10:19:46.958Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
